,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-01 20:00:00,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545,0.25009545
2015-01-01 21:00:00,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191,0.250084191
2015-01-01 22:00:00,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187,0.250088187
2015-01-01 23:00:00,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002,0.250019002
2015-01-02 00:00:00,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762,0.250021762
2015-01-02 01:00:00,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606,0.250023606
2015-01-02 02:00:00,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977,0.250018977
2015-01-02 03:00:00,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358,0.250019358
2015-01-02 04:00:00,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232,0.250017232
2015-01-02 05:00:00,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722,0.250022722
2015-01-02 06:00:00,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317,0.25001317
2015-01-02 07:00:00,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524,0.250028524
2015-01-02 08:00:00,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757,0.250041757
2015-01-02 09:00:00,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371,0.250073371
